,Security,TimeStamp,Num Of Trading Min,OrderType,LastBuyScore,LastSellScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Signal,Opp Security Trade Score,BuyReason,SellReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Buy Level,Last AB Stop-Loss Level,Last AB Sell Level,Last AB Signal,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Level,Last Confirmation Date,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell,OrderId
822,TQQQ,2022-06-09 14:32:00+00:00,62,BUY,-0.8608899488,,2,33.03,32.69,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",14.14786424,SQQQ,,-22.86191436,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,32.07,32.65,32.557,31.55346154,32.58293333,32.46446667,0.1184666667,2.919041274,29.15095873,41.85496966,40.1918824,67.48462237,58.35445044,9.130171931,15.64605932,BEARISH HARAMI,2022-06-08,1,,33.94,32.375,,10,10,,nan,100,BUY,28.025,2022-05-23,17,3,0,0,0,0,2022-06-09 13:59:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.163859112,1.163859112,0,-2.69525268,10.4012814,2.940275651,1.163859112,-2.067498575,1.776416539,0,0,0,2022-06-09 14:06:00+00:00,0,1,1,f3aebe1f1250435fad9ec076795014fc
826,TQQQ,2022-06-13 15:49:00+00:00,139,BUY,0.4060378334,,1,23.895,23.945,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-19.07847732,SQQQ,,25.37278799,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,24.27,26.79,29.47,31.06538462,23.82993333,23.6488,0.1811333333,3.086913822,21.18308618,27.51539352,16.51330537,23.03232136,34.13387561,-11.10155424,-32.523568,BEARISH HARAMI,2022-06-08,3,,33.94,32.375,SELL,10,3.333333333,31.88,2022-06-09 0:00:00,100,SELL,31.88,2022-06-09,4,10,0,0,0,0,2022-06-09 14:33:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-10.806271,-6.756252333,-27.36294805,-13.2885405,32.98573883,-1.399776036,-6.756252333,36.18970548,9.406494961,0,0,0,2022-06-09 14:48:00+00:00,2,2,2,81e0aec553e9431290ab987ef9400a1c
828,TQQQ,2022-06-13 17:49:00+00:00,259,BUY,-0.8189465165,,2,24.155,24.0345,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-18.5729439,SQQQ,,24.56275771,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,24.27,26.79,29.47,31.06538462,23.8302,23.87623333,-0.04603333333,3.086913822,21.18308618,52.60265369,64.95564606,23.53785479,34.13387561,-10.59602082,-31.04253658,BEARISH HARAMI,2022-06-08,3,,33.94,32.375,SELL,10,3.333333333,31.88,2022-06-09 0:00:00,100,SELL,31.88,2022-06-09,4,10,0,0,0,0,2022-06-13 15:50:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-9.835759612,-6.756252333,-20.80592824,-13.2885405,45.88241867,-0.429264651,-6.756252333,42.74672529,9.406494961,0,0,0,2022-06-13 16:58:00+00:00,0,2,2,0ab6a89b4e094dffa1de9b0a902384f6
832,TQQQ,2022-06-14 14:05:00+00:00,35,BUY,-0.7570258329,,1,23.545,23.5575,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-19.8436958,SQQQ,,26.35003612,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,23.64,23.08,27.228,30.61461538,23.29253333,23.21855,0.07398333333,2.991806074,20.64819393,75.94754908,99.5448751,18.66889236,21.57951124,-2.910618877,-13.48788137,BULLISH THREE GAP DOWNS,2022-06-13,1,23.675,22.82,,,3,3,,nan,100,SELL,31.88,2022-06-09,5,10,0,0,0,0,2022-06-13 17:50:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.014731369,3.119584055,3.446680824,-0.8232235702,2.336271397,-0.4116117851,3.119584055,11.01586224,-2.426343154,0,0,0,2022-06-13 18:05:00+00:00,1,0,0,f8e3de7af44d44dd8b385588537469d1
844,TQQQ,2022-06-17 13:51:00+00:00,21,BUY,-1.274775836,,1,22.8,22.785,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-26.86842107,SQQQ,,42.6783498,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,22.07,21.86,23.078,28.46230769,22.35666667,22.05428333,0.3023833333,2.855903723,19.21409628,37.19336124,-95.15425494,24.84692499,24.7938076,0.05311739488,0.2142365374,BEARISH STOP LOSS,2022-06-16,1,,22.82,,,3,3,,NaT,100,BUY,24.19,2022-06-15,2,3,0,0,0,0,2022-06-14 14:06:00+00:00,0,0,0,0,0,0,0,0,0,0,0,4.300091491,4.986276304,3.42150707,0.8234217749,-2.862765549,3.339432754,4.986276304,8.211616969,-0.9606587374,0,0,0,2022-06-14 14:11:00+00:00,3,1,1,fde51ec061ff412491d01fc34640410c
850,TQQQ,2022-06-17 17:13:00+00:00,223,BUY,-0.8435693443,,2,23.26,22.9725,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-23.77755893,SQQQ,,39.31057986,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,22.07,21.86,23.078,28.46230769,22.77013333,22.64261667,0.1275166667,2.855903723,19.21409628,78.09060976,73.82257732,27.93778712,24.7938076,3.143979527,12.68050304,BEARISH STOP LOSS,2022-06-16,1,,22.82,,,3,3,,NaT,100,BUY,24.19,2022-06-15,2,3,0,0,0,0,2022-06-17 13:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,6.404391583,6.495882891,0.5943168244,-0.9606587374,7.075299942,5.443732845,6.495882891,6.834643481,-0.9606587374,0,0,0,2022-06-17 14:02:00+00:00,0,0,0,daec1b09cf3048c2a65c94ce7f81863d
852,TQQQ,2022-06-22 13:55:00+00:00,25,BUY,-1.314031312,,1,24.54,24.1175,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-19.77991685,SQQQ,,30.08913418,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,23.71,24.38,23.552,27.03923077,24.05803333,24.30711667,-0.2490833333,2.775943841,20.93405616,42.81052933,82.38550795,36.16657457,38.51033758,-2.343763006,-6.086061959,BEARISH STOP LOSS,2022-06-16,3,,22.82,,,3,1,,NaT,100,BUY,24.19,2022-06-15,7,3,0,0,0,0,2022-06-17 17:14:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.6562756358,0.6562756358,0,-3.404429861,13.82438705,3.404429861,0.6562756358,-1.803546661,2.748154225,0,0,0,2022-06-17 17:33:00+00:00,2,2,2,0eaf6aa456a248379d55e42e410c43ca
854,TQQQ,2022-06-22 14:07:00+00:00,37,BUY,0.8210779603,,2,24.35,24.4175,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-21.02434698,SQQQ,,29.87361098,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,23.71,24.38,23.552,27.03923077,24.20753333,24.28123333,-0.0737,2.775943841,20.93405616,33.81801254,-55.32186679,34.92214445,38.51033758,-3.588193131,-9.317480336,BEARISH STOP LOSS,2022-06-16,3,,22.82,,,3,1,,NaT,100,BUY,24.19,2022-06-15,7,3,0,0,0,0,2022-06-22 13:56:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.1230516817,1.107465135,1.362754473,-3.404429861,11.17122186,2.625102543,1.107465135,-1.680730517,2.748154225,0,0,0,2022-06-22 14:04:00+00:00,0,2,2,0b498831060e41dea54d317477e2df8c
856,TQQQ,2022-06-22 16:29:00+00:00,179,BUY,-0.8419056662,,3,24.68,24.619,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-18.8240335,SQQQ,,27.87183822,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,23.71,24.38,23.552,27.03923077,24.52346667,24.69066667,-0.1672,2.775943841,20.93405616,27.78767174,29.91351628,37.12245792,38.51033758,-1.387879656,-3.603914541,BEARISH STOP LOSS,2022-06-16,3,,22.82,,,3,1,,NaT,100,BUY,24.19,2022-06-15,7,3,0,0,0,0,2022-06-22 14:08:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.230516817,4.388843314,13.86140013,-3.404429861,15.77935087,3.978671042,4.388843314,1.800181835,2.748154225,0,0,0,2022-06-22 15:52:00+00:00,0,2,2,0f1091a53a094c47870fa9c67b6b3c8a
858,TQQQ,2022-06-23 14:06:00+00:00,36,BUY,-1.383385264,,1,24.94,24.8595,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-14.28513126,SQQQ,,20.51999458,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,24.94,24.29,23.596,26.49923077,24.56466667,24.49526667,0.0694,2.668825175,22.27117483,45.3017444,52.92699597,34.92389704,34.69287446,0.2310225872,0.6659078868,BEARISH STOP LOSS,2022-06-16,4,,22.82,,,3,0.75,,NaT,100,BUY,24.19,2022-06-15,8,3,0,0,0,0,2022-06-22 16:30:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.675998353,3.211198024,1.718632125,-0.4940304652,1.566090812,0,3.211198024,10.31179275,-2.675998353,0,0,0,2022-06-22 19:37:00+00:00,1,3,3,28bb913b133f403dbd5395ab12661ed9
866,TQQQ,2022-06-27 14:09:00+00:00,39,BUY,-1.136740918,,1,27.58,27.662,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",0.8663093329,SQQQ,,-10.53291381,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,28.35,27.98,26.0462,25.80007692,27.52703333,27.62558333,-0.09855,2.490339445,25.85966055,44.79858817,45.23631007,51.95068889,52.31499495,-0.3643060517,-0.6963702321,BEARISH STOP LOSS,2022-06-16,6,,22.82,,,3,0.5,,NaT,100,BUY,24.19,2022-06-15,12,3,0,0,0,0,2022-06-23 14:07:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.429592566,1.858470336,6.110767366,-2.894924946,4.242027262,-2.75196569,1.858470336,8.56835859,-1.322373124,0,0,0,2022-06-23 14:10:00+00:00,2,0,0,112a3e8e58d645bc87d96796433538d0
872,TQQQ,2022-06-29 13:57:00+00:00,27,BUY,-1.37938325,,1,24.96,24.92,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",15.30047711,SQQQ,,-29.48135927,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,24.78,24.83,26.003,24.70884615,24.54836667,24.75408333,-0.2057166667,2.443600275,22.33639973,79.54089172,134.4760649,50.76648959,41.93678171,8.829707882,21.05480564,BEARISH STOP LOSS,2022-06-16,8,,22.82,,,3,0.375,,NaT,100,BUY,24.19,2022-06-15,14,3,0,0,0,0,2022-06-27 14:10:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.5235602094,1.026983488,0.5170073941,-2.939991945,10.18281544,0.7249295207,1.026983488,0.3102044365,0.2013693113,0,0,0,2022-06-27 14:19:00+00:00,2,1,1,580f7a8edde444e5804a2ba0339b4fb1
876,TQQQ,2022-06-29 14:39:00+00:00,69,BUY,-0.849380399,,2,24.73,24.915,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",13.80421807,SQQQ,,-28.17850617,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,24.78,24.83,26.003,24.70884615,24.84973333,24.7971,0.05263333333,2.443600275,22.33639973,25.20629433,34.05663744,49.27023055,41.93678171,7.333448843,17.48691374,BEARISH STOP LOSS,2022-06-16,8,,22.82,,,3,0.375,,NaT,100,BUY,24.19,2022-06-15,14,3,0,0,0,0,2022-06-29 13:58:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.4027386226,1.77204994,3.85383394,-2.939991945,7.459504331,-0.2013693113,1.77204994,3.496997464,0.2013693113,0,0,0,2022-06-29 14:18:00+00:00,0,0,0,8ee0af42608043e187d0dfbb1279ab65
878,TQQQ,2022-06-29 15:42:00+00:00,132,BUY,-0.816935167,,3,24.96,24.995,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",15.30047711,SQQQ,,-30.24258779,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,24.78,24.83,26.003,24.70884615,24.8289,24.9137,-0.0848,2.443600275,22.33639973,46.24824552,50.02100673,50.76648959,41.93678171,8.829707882,21.05480564,BEARISH STOP LOSS,2022-06-16,8,,22.82,,,3,0.375,,NaT,100,BUY,24.19,2022-06-15,14,3,0,0,0,0,2022-06-29 14:40:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.5235602094,1.852597664,2.462171684,-2.939991945,10.18281544,0.7249295207,1.852597664,2.089115368,0.2013693113,0,0,0,2022-06-29 15:22:00+00:00,0,0,0,d1f2a7021b8d4d8aa40b879200b5ecdf
880,TQQQ,2022-06-30 15:16:00+00:00,106,BUY,3.095381075,,1,23.811,23.747,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-0.3273412319,SQQQ,,-12.20486104,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,24.06,24.88,25.794,24.51615385,23.525,23.32285,0.20215,2.376887787,21.68311221,28.30570158,-5.067463326,43.53306201,50.24963401,-6.716572001,-13.36640979,BEARISH STOP LOSS,2022-06-16,9,,22.82,,,3,0.3333333333,,NaT,100,BUY,24.19,2022-06-15,15,3,0,0,0,0,2022-06-29 15:43:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-4.296623794,-2.451768489,-4.523158104,-8.561093248,36.50852064,-1.000803859,-2.451768489,3.557429359,3.295819936,0,0,0,2022-06-29 16:10:00+00:00,1,1,1,bff35ea0ead44f4ca5dbc08ef2b08877
882,TQQQ,2022-06-30 17:36:00+00:00,246,BUY,-0.8081274156,,2,24.49,24.465,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",3.789248934,SQQQ,,-17.09358412,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,24.06,24.88,25.794,24.51615385,24.35606667,24.47045,-0.1143833333,2.376887787,21.68311221,38.35227662,38.90156419,47.64965217,50.24963401,-2.599981835,-5.17413089,BEARISH STOP LOSS,2022-06-16,9,,22.82,,,3,0.3333333333,,NaT,100,BUY,24.19,2022-06-15,15,3,0,0,0,0,2022-06-30 15:17:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.567524116,0.04019292605,0.06461885216,-8.561093248,59.87259747,1.72829582,0.04019292605,-0.06784979477,3.295819936,0,0,0,2022-06-30 16:51:00+00:00,0,1,1,62fe774baa234ade8832cc9c781b29ad
884,TQQQ,2022-06-30 18:02:00+00:00,272,BUY,-1.233222558,,3,24.63,24.635,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",4.736767357,SQQQ,,-18.45184622,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,24.06,24.88,25.794,24.51615385,24.5541,24.4617,0.0924,2.376887787,21.68311221,27.99044361,13.47657647,48.5971706,50.24963401,-1.652463413,-3.288508355,BEARISH STOP LOSS,2022-06-16,9,,22.82,,,3,0.3333333333,,NaT,100,BUY,24.19,2022-06-15,15,3,0,0,0,0,2022-06-30 17:37:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.004823151,0.04019292605,0.04200225391,-8.561093248,64.6899329,2.290996785,0.04019292605,-0.09046639303,3.295819936,0,0,0,2022-06-30 17:46:00+00:00,0,1,1,4a3b5bb355f4495499936d1aa6142dd6
886,TQQQ,2022-06-30 19:34:00+00:00,364,BUY,-1.065742042,,4,24.15,23.979,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",1.635003829,SQQQ,,-15.20948318,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,24.06,24.88,25.794,24.51615385,23.76803333,23.94993333,-0.1819,2.376887787,21.68311221,71.93171553,79.90995158,45.49540707,50.24963401,-4.75422694,-9.46121705,BEARISH STOP LOSS,2022-06-16,9,,22.82,,,3,0.3333333333,,NaT,100,BUY,24.19,2022-06-15,15,3,0,0,0,0,2022-06-30 18:03:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.934083601,0.04019292605,0.1195448765,-8.561093248,48.17335429,0.3617363344,0.04019292605,-0.01292377043,3.295819936,0,0,0,2022-06-30 18:26:00+00:00,0,1,1,0403d3eabccb48f0bce052ae4df519a5
888,TQQQ,2022-07-01 13:55:00+00:00,25,BUY,-1.188910544,,1,24.178,24.0365,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-0.8266909037,SQQQ,,-7.183988019,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,23.6,24,24.93,24.56076923,23.74976667,23.88921667,-0.13945,2.307713517,21.29228648,106.4153495,118.8545318,41.93287325,44.605718,-2.67284475,-5.992157216,BEARISH STOP LOSS,2022-06-16,10,,22.82,,,3,0.3,,NaT,100,BUY,24.19,2022-06-15,16,3,0,0,0,0,2022-06-30 19:35:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.7416666667,1.125,0.43125,-3.354166667,13.73810764,2.408333333,1.125,-1.44375,1.666666667,0,0,0,2022-06-30 19:45:00+00:00,1,2,2,98e84997fdf64f8385324e140693f82a
892,TQQQ,2022-07-01 15:17:00+00:00,107,BUY,-0.7665657081,,2,23.835,23.695,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-3.503586746,SQQQ,SELL,-8.193328381,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,23.6,24,24.93,24.56076923,23.5041,23.43628333,0.06781666667,2.307713517,21.29228648,38.12733509,28.24599658,39.2559774,44.605718,-5.349740592,-11.99339644,BEARISH STOP LOSS,2022-06-16,10,,22.82,,,3,0.3,,NaT,100,BUY,24.19,2022-06-15,16,3,0,0,0,0,2022-07-01 13:56:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.6875,1.833333333,4.621527778,-3.75,11.484375,0.9791666667,1.833333333,1.565972222,1.666666667,0,0,0,2022-07-01 14:05:00+00:00,0,0,0,c1aaf4298efc46b59b28569563e85d94
896,TQQQ,2022-07-05 13:55:00+00:00,25,BUY,2.542564124,,1,23.35,23.3455,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",1.866477513,SQQQ,,-3.955338941,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,23.41,24.39,24.248,24.61307692,23.42306667,23.87563333,-0.4525666667,2.292441206,21.11755879,30.3565024,161.848325,47.47011166,43.77824953,3.691862129,8.433096728,BEARISH STOP LOSS,2022-06-16,11,,22.82,,,3,0.2727272727,,NaT,100,BUY,24.19,2022-06-15,20,3,0,0,0,0,2022-07-01 15:18:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-4.26404264,-3.19803198,-3.409136182,-5.699056991,8.178228564,-0.24600246,-3.19803198,9.440684813,4.01804018,0,0,0,2022-07-01 15:26:00+00:00,1,1,1,f722d808a93b45c89e247d4d14812c6e
900,TQQQ,2022-07-06 14:11:00+00:00,41,BUY,-1.293507284,,1,25.898,25.759,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",1.791219682,SQQQ,,-7.130961152,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,25.77,25.65,24.938,24.87307692,25.6643,25.63788333,0.02641666667,2.259799268,23.51020073,56.29439421,36.67171331,67.50621292,66.03960863,1.466604297,2.220794956,BEARISH STOP LOSS,2022-06-16,12,,22.82,,,3,0.25,,NaT,100,BUY,24.19,2022-06-15,21,3,0,0,0,0,2022-07-05 13:56:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.9668615984,1.871345029,1.692600572,-1.403508772,3.326835608,0.4990253411,1.871345029,2.568083627,-0.4678362573,0,0,0,2022-07-05 14:55:00+00:00,1,0,0,aee8f40e86b140128afc99c8879dd2c3
904,TQQQ,2022-07-06 17:14:00+00:00,224,BUY,-0.8257668514,,2,25.875,25.8765,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",1.65659537,SQQQ,,-6.31463554,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,25.77,25.65,24.938,24.87307692,25.7548,25.6943,0.0605,2.259799268,23.51020073,27.37578046,17.22259986,67.37158861,66.03960863,1.331979985,2.016941065,BEARISH STOP LOSS,2022-06-16,12,,22.82,,,3,0.25,,NaT,100,BUY,24.19,2022-06-15,21,3,0,0,0,0,2022-07-06 14:12:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.8771929825,1.871345029,1.860401491,-1.442495127,3.346138793,0.4093567251,1.871345029,2.735884546,-0.4678362573,0,0,0,2022-07-06 14:15:00+00:00,0,0,0,9ad816d8c00b4174be754a95fa816eb2
906,TQQQ,2022-07-07 13:52:00+00:00,22,BUY,2.756510886,,1,27.032,27.034,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",0.8668717069,SQQQ,,-3.886897089,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,26.38,26.14,25.336,25.25846154,26.652,26.57836667,0.07363333333,2.218299835,24.16170017,41.56554452,-71.37969851,69.33733843,68.85815903,0.4791793992,0.695893422,BEARISH STOP LOSS,2022-06-16,13,,22.82,,,3,0.2307692308,,NaT,100,BUY,24.19,2022-06-15,22,3,0,0,0,0,2022-07-06 17:15:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.412394797,3.749043611,1.262111086,0.8798775822,-2.228305124,2.494261668,3.749043611,4.704232228,-0.9181331293,0,0,0,2022-07-06 18:14:00+00:00,1,1,1,e58c07ece12949fd9e7049c08ed4c2ef
