,Security,TimeStamp,Num Of Trading Min,OrderType,LastBuyScore,LastSellScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Signal,Opp Security Trade Score,BuyReason,SellReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Buy Level,Last AB Stop-Loss Level,Last AB Sell Level,Last AB Signal,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Level,Last Confirmation Date,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell,OrderId
562,TQQQ,2022-03-29 17:52:00+00:00,262,BUY,0.682792511,,3,61.87,61.755,BUY,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",37.92640485,SQQQ,,-35.22867291,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,61.52,59.52,57.802,51.93307692,61.37736667,61.22691667,0.15045,3.861402826,57.65859717,34.64716031,14.6129561,90.64902361,82.06723414,8.581789468,10.4570229,BEARISH HARAMI,2022-03-23,4,,56.34,53.55,,10,2.5,,NaT,100,BUY,45.41,2022-03-16,13,12,0,0,0,0,2022-03-29 14:59:00+00:00,0,0,0,0,0,0,0,0,0,22.26738766,0,3.948252688,4.821908602,4.212688967,1.041666667,-3.027693772,0.5880376344,4.821908602,20.41533884,-3.360215054,0,0,0,2022-03-29 16:36:00+00:00,0,2,2,1980e4ac37724dfeb28cb743cf86f286
564,SQQQ,2022-03-30 15:01:00+00:00,91,BUY,2.139697894,,1,31.91,31.8,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-17.95492652,TQQQ,,22.91650664,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,31.83,31.37,33.088,37.88923077,31.61666667,31.62825,-0.01158333333,3.060306072,28.76969393,35.12895385,33.88119295,13.40680113,7.35557381,6.051227325,82.26723681,BULLISH HARAMI CROSS,2022-03-25,3,35.505,34.29,,,0,0,,NaT,100,SHORT,44.63,2022-03-16,14,8,0,0,0,0,2022-03-25 15:04:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.721389863,1.944532993,0.4339091793,0.09563277016,-0.1554756544,0.2550207204,1.944532993,3.285312357,-1.466369142,0,0,0,2022-03-25 16:20:00+00:00,3,1,1,3c3bf169d8ea41c4b88eb63e6e61cb1f
566,SQQQ,2022-03-31 13:51:00+00:00,21,BUY,-0.08656176604,,1,32.731,32.88,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-9.614839822,TQQQ,,16.93320977,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,32.35,32.32,32.7542,36.46853846,32.69283333,32.64023333,0.0526,2.928512139,29.42148786,27.18808042,11.30317231,25.93449471,16.97764223,8.956852486,52.75675131,BULLISH ONE WHITE SOLDIER,2022-03-30,1,32.32,31.4,,,7,7,,nan,100,SHORT,44.63,2022-03-16,15,8,0,0,0,0,2022-03-30 15:02:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.271658416,2.103960396,1.751130404,-0.09282178218,0.1266534837,1.178836634,2.103960396,1.946423757,-0.09282178218,0,0,0,2022-03-30 19:57:00+00:00,1,2,2,ac8ee616429a444287f0f4eba57e5031
568,TQQQ,2022-03-31 14:58:00+00:00,88,BUY,-0.7594233281,,1,60.75,60.589,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",22.00297602,SQQQ,,-13.9482227,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,60.64,60.69,60.06,54.98384615,60.30786667,60.05561667,0.25225,3.598052993,57.04194701,25.75267493,-2.093612673,75.21145467,78.58924788,-3.377793211,-4.298034784,BEARISH ONE BLACK CROW,2022-03-30,1,,62.54,60.69,,43,43,,nan,100,BUY,45.41,2022-03-16,15,12,0,0,0,0,2022-03-29 17:53:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.09886307464,0.2306805075,0.03040771231,-2.323282254,5.627327259,0.1812489702,0.2306805075,0.01140289212,0.08238589553,0,0,0,2022-03-29 19:57:00+00:00,2,0,0,349bad8be0b042b990f8cfad24b37a3d
570,TQQQ,2022-03-31 19:08:00+00:00,338,BUY,-0.8068067128,,2,60.285,60.2545,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",19.1713048,SQQQ,,-11.98135542,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,60.64,60.69,60.06,54.98384615,59.8841,59.67198333,0.2121166667,3.598052993,57.04194701,32.39816566,25.63053548,72.37978345,78.58924788,-6.209464435,-7.90116282,BEARISH ONE BLACK CROW,2022-03-30,1,,62.54,60.69,,43,43,,nan,100,BUY,45.41,2022-03-16,15,12,0,0,0,0,2022-03-31 14:59:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.6673257538,0.2306805075,0.2071525401,-2.455099687,4.389163223,-0.5849398583,0.2306805075,0.1881477199,0.08238589553,0,0,0,2022-03-31 15:10:00+00:00,0,0,0,0fc5bd6313524bf585f6c1317e1a3834
572,SQQQ,2022-03-31 19:26:00+00:00,356,BUY,1.462262736,,2,32.94,32.9005,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-7.596540934,TQQQ,,14.603379,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,32.35,32.32,32.7542,36.46853846,32.70313333,32.79741667,-0.09428333333,2.928512139,29.42148786,40.99004527,36.4894203,27.9527936,16.97764223,10.97515137,64.64473234,BULLISH ONE WHITE SOLDIER,2022-03-30,1,32.32,31.4,,,7,7,,nan,100,SHORT,44.63,2022-03-16,15,8,0,0,0,0,2022-03-31 13:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.918316832,2.475247525,1.378541319,-0.2165841584,0.4623857342,1.82549505,2.475247525,1.608298206,-0.09282178218,0,0,0,2022-03-31 14:25:00+00:00,0,0,0,b3160fc5abf84939a7b8b4776e525de2
574,SQQQ,2022-04-01 13:55:00+00:00,25,BUY,-0.8779480314,,1,34.079,33.7775,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-9.257189781,TQQQ,,15.59438456,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,33.51,33.67,32.763,35.54961538,33.66733333,33.38646667,0.2808666667,2.82047828,30.68952172,40.87252843,38.03216669,38.89017051,34.21428336,4.675887142,13.66647693,BULLISH ONE WHITE SOLDIER,2022-03-30,2,32.32,31.4,,BUY,7,3.5,32.54,2022-03-31 0:00:00,100,BUY,32.54,2022-03-31,1,7,0,0,0,0,2022-03-31 19:27:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.214731215,1.395901396,0.2528957088,-1.158301158,2.748686146,1.68993169,1.395901396,-0.4104372979,0.4752004752,0,0,0,2022-03-31 19:57:00+00:00,1,1,1,d7b97dc6966e42a89abb3ba3c8b42cf4
576,SQQQ,2022-04-01 15:36:00+00:00,126,BUY,-0.7768085347,,2,34.212,34.0085,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-8.193952101,TQQQ,,14.50005999,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,33.51,33.67,32.763,35.54961538,33.8435,33.75931667,0.08418333333,2.82047828,30.68952172,27.41947866,3.799330175,39.95340819,34.21428336,5.739124822,16.77406118,BULLISH ONE WHITE SOLDIER,2022-03-30,2,32.32,31.4,,BUY,7,3.5,32.54,2022-03-31 0:00:00,100,BUY,32.54,2022-03-31,1,7,0,0,0,0,2022-04-01 13:56:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.60974161,1.663201663,0.08891484983,-1.158301158,3.206227144,2.084942085,1.663201663,-0.7014393709,0.4752004752,0,0,0,2022-04-01 14:13:00+00:00,0,1,1,489194500a06489d8077b18a837715c0
578,SQQQ,2022-04-01 19:26:00+00:00,356,BUY,-0.9113608471,,3,34.34,34.365,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-7.205048276,TQQQ,,13.49468788,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,33.51,33.67,32.763,35.54961538,34.14453333,34.05578333,0.08875,2.82047828,30.68952172,36.13554637,26.96671647,40.94231201,34.21428336,6.728028647,19.66438571,BULLISH ONE WHITE SOLDIER,2022-03-30,2,32.32,31.4,,BUY,7,3.5,32.54,2022-03-31 0:00:00,100,BUY,32.54,2022-03-31,1,7,0,0,0,0,2022-04-01 15:37:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.98990199,3.059103059,3.270796262,-1.158301158,3.646567353,2.465102465,3.059103059,1.817109034,0.4752004752,0,0,0,2022-04-01 18:32:00+00:00,0,1,1,b9b0a742543a4ac6a8877065cc76054a
580,TQQQ,2022-04-04 13:51:00+00:00,21,BUY,2.532791633,,1,59.83,59.44,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",18.05878212,SQQQ,,-11.66618694,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,58.38,57.93,59.524,56.65923077,58.73793333,57.81313333,0.9248,3.454631777,54.92536822,58.78944568,-23.46765243,62.83038529,59.09544932,3.734935969,6.320175262,BEARISH ONE BLACK CROW,2022-03-30,3,,62.54,60.69,SELL,43,14.33333333,60.29,2022-03-31 0:00:00,100,SELL,60.29,2022-03-31,4,43,0,0,0,0,2022-03-31 19:09:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.279820473,3.452442603,0.5959679964,0.5178663905,-1.430323191,2.503020887,3.452442603,3.27782398,-0.7767995857,0,0,0,2022-03-31 19:21:00+00:00,2,1,1,501e3d8c5a0c4e8091bc3d4fd901e16c
582,SQQQ,2022-04-05 14:13:00+00:00,43,BUY,2.526073755,,1,32.9,32.812,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",1.316483769,TQQQ,,0.2210695216,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,32.07,31.71,32.69,34.22384615,32.39006667,32.16248333,0.2275833333,2.698114903,29.3718851,55.74025781,45.40263092,38.94176609,29.95605155,8.985714539,29.99632486,BULLISH ONE WHITE SOLDIER,2022-03-30,4,32.32,31.4,,BUY,7,1.75,32.54,2022-03-31 0:00:00,100,BUY,32.54,2022-03-31,5,7,0,0,0,0,2022-04-01 19:27:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.752759382,3.878902554,0.489297074,0.5676442763,-1.808012359,2.617470829,3.878902554,4.89297074,-1.135288553,0,0,0,2022-04-01 19:52:00+00:00,2,1,1,16a60072f6ab4d2ebd8e07e4ed0d29fa
584,TQQQ,2022-04-07 14:07:00+00:00,37,BUY,-0.9659810527,,1,54.145,54.29,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",2.515938305,SQQQ,,-6.232349996,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,53.23,53.7,56.775,57.55730769,54.04406667,53.96853333,0.07553333333,3.621168016,49.60883198,44.301343,53.0183894,43.98387579,37.55639903,6.427476767,17.11419873,BEARISH ONE BLACK CROW,2022-03-30,6,,62.54,60.69,SELL,43,7.166666667,60.29,2022-03-31 0:00:00,100,SELL,60.29,2022-03-31,7,43,0,0,0,0,2022-04-04 13:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.8286778399,2.048417132,2.498534863,-1.033519553,1.924617417,1.703910615,2.048417132,0.705693053,0.8752327747,0,0,0,2022-04-04 19:57:00+00:00,3,2,2,406a344187574f41a4b6829e8785aef4
586,SQQQ,2022-04-07 14:48:00+00:00,78,BUY,-0.7503022732,,1,36.44,36.413,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-1.804313616,TQQQ,,-1.281795757,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,36.31,35.98,34.312,34.13692308,36.03303333,35.89538333,0.13765,2.715966077,33.59403392,51.47361283,67.73561673,57.51513377,60.194832,-2.679698232,-4.451708133,BULLISH ONE WHITE SOLDIER,2022-03-30,6,32.32,31.4,,BUY,7,1.166666667,32.54,2022-03-31 0:00:00,100,BUY,32.54,2022-03-31,7,7,0,0,0,0,2022-04-05 14:14:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.278488049,1.417454141,0.196978063,-2.028904947,6.710386012,0.3613118399,1.417454141,1.497033279,-0.917176209,0,0,0,2022-04-05 19:57:00+00:00,2,0,0,b55d67a953d8433dbe009ee417405bf5
588,SQQQ,2022-04-07 14:54:00+00:00,84,BUY,1.485344329,,2,36.305,36.42,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-2.512800787,TQQQ,,-0.6982896097,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,36.31,35.98,34.312,34.13692308,36.1168,35.9308,0.186,2.715966077,33.59403392,48.68733853,-1.811610415,56.8066466,60.194832,-3.388185403,-5.628698163,BULLISH ONE WHITE SOLDIER,2022-03-30,6,32.32,31.4,,BUY,7,1.166666667,32.54,2022-03-31 0:00:00,100,BUY,32.54,2022-03-31,7,7,0,0,0,0,2022-04-07 14:49:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.9032795998,1.750972763,1.484287639,-2.028904947,5.949123733,-0.01389660923,1.750972763,3.0902382,-0.917176209,0,0,0,2022-04-07 14:54:00+00:00,0,0,0,2b7fe802717d4d67b77cc554906daca3
590,TQQQ,2022-04-07 17:11:00+00:00,221,BUY,2.618096445,,2,52.435,52.38,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-2.884567714,SQQQ,SELL,-5.025287382,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,53.23,53.7,56.775,57.55730769,52.045,52.17943333,-0.1344333333,3.621168016,49.60883198,34.39265265,29.37944478,38.58336978,37.55639903,1.026970747,2.734476078,BEARISH ONE BLACK CROW,2022-03-30,6,,62.54,60.69,SELL,43,7.166666667,60.29,2022-03-31 0:00:00,100,SELL,60.29,2022-03-31,7,43,0,0,0,0,2022-04-07 14:08:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.355679702,2.048417132,9.021427407,-3.947858473,6.285696451,-1.480446927,2.048417132,7.228585597,0.8752327747,0,0,0,2022-04-07 14:22:00+00:00,0,0,0,16a379d4c13e4fc99cb5f346f7402a86
592,SQQQ,2022-04-08 13:51:00+00:00,21,BUY,-1.111323127,,1,36.95,36.885,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",15.57255297,TQQQ,,-17.49761086,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,36.29,35.74,34.693,34.14884615,36.44233333,35.88196667,0.5603666667,2.731751794,33.55824821,26.73951901,-89.5709081,66.20397341,53.35218966,12.85178374,24.08857785,BULLISH ONE WHITE SOLDIER,2022-03-30,7,32.32,31.4,,BUY,7,1,32.54,2022-03-31 0:00:00,100,BUY,32.54,2022-03-31,8,7,0,0,0,0,2022-04-07 14:55:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.385562395,3.749300504,1.363763474,1.357022943,-2.752774578,1.846670397,3.749300504,7.133532016,-1.538891998,0,0,0,2022-04-07 17:11:00+00:00,1,1,1,5d9f82b693ff41c39ea5d92624c38e08
594,SQQQ,2022-04-08 18:34:00+00:00,304,BUY,-1.020414472,,2,37.145,37.1275,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",16.43504496,TQQQ,,-18.221681,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,36.29,35.74,34.693,34.14884615,36.88873333,36.85261667,0.03611666667,2.731751794,33.55824821,34.07604891,39.6582569,67.0664654,53.35218966,13.71427573,25.70517877,BULLISH ONE WHITE SOLDIER,2022-03-30,7,32.32,31.4,,BUY,7,1,32.54,2022-03-31 0:00:00,100,BUY,32.54,2022-03-31,8,7,0,0,0,0,2022-04-08 13:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.931169558,4.700615557,3.616869832,0.8813654169,-2.687991898,2.39227756,4.700615557,10.8506095,-1.538891998,0,0,0,2022-04-08 14:29:00+00:00,0,1,1,dd548c1dbdfd4fad81999807345e491f
596,TQQQ,2022-04-11 13:57:00+00:00,27,BUY,-0.9937494414,,1,49.72,49.8875,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-21.89924765,SQQQ,,14.49717759,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.83,51.84,53.382,57.02307692,49.92553333,50.97461667,-1.049083333,3.644213349,46.18578665,27.01126698,71.15727378,28.43710011,32.13096315,-3.693863034,-11.49627236,BEARISH ONE BLACK CROW,2022-03-30,8,,62.54,60.69,SELL,43,5.375,60.29,2022-03-31 0:00:00,100,SELL,60.29,2022-03-31,11,43,0,0,0,0,2022-04-07 17:12:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-4.089506173,-3.028549383,-3.213160032,-5.082947531,5.049610298,-0.212191358,-3.028549383,8.529479357,3.877314815,0,0,0,2022-04-07 19:57:00+00:00,2,1,1,49287d5fe40e4acab2e094aad9b396c7
598,TQQQ,2022-04-11 17:08:00+00:00,218,BUY,-0.8309442254,,2,49.389,49.39,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-22.55876422,SQQQ,,15.0053151,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,49.83,51.84,53.382,57.02307692,49.05443333,48.90618333,0.14825,3.644213349,46.18578665,30.0092242,15.39290929,27.77758355,32.13096315,-4.3533796,-13.5488612,BEARISH ONE BLACK CROW,2022-03-30,8,,62.54,60.69,SELL,43,5.375,60.29,2022-03-31 0:00:00,100,SELL,60.29,2022-03-31,11,43,0,0,0,0,2022-04-11 13:58:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-4.728009259,-3.028549383,-5.14689816,-6.423611111,10.8918869,-0.8506944444,-3.028549383,6.595741229,3.877314815,0,0,0,2022-04-11 14:20:00+00:00,0,1,1,c7e69cf124c94d6f9299870c45277701
600,TQQQ,2022-04-12 13:51:00+00:00,21,BUY,-0.7992186663,,1,50.58,50.015,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-14.91708193,SQQQ,,2.35279698,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,50.16,48.16,51.502,56.33538462,49.29953333,48.86855,0.4309833333,3.63441905,46.52558095,38.16184218,-62.00774701,34.82508609,25.57524494,9.249841148,36.16716544,BEARISH ONE BLACK CROW,2022-03-30,9,,62.54,60.69,SELL,43,4.777777778,60.29,2022-03-31 0:00:00,100,SELL,60.29,2022-03-31,12,43,0,0,0,0,2022-04-11 17:09:00+00:00,0,0,0,0,0,0,0,0,0,0,0,5.024916944,5.066445183,0.2104005475,2.325581395,-6.277524531,0.8720930233,5.066445183,21.25045529,-4.15282392,0,0,0,2022-04-11 17:51:00+00:00,1,2,2,c5aeaa93a94342a7be4d2aa6dfcca5eb
602,SQQQ,2022-04-12 14:35:00+00:00,65,BUY,0.2870157442,,1,38.25,38.2445,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",3.420198025,TQQQ,,-17.08858708,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,38.17,39.84,37.458,34.74,37.98113333,38.04973333,-0.0686,2.723773995,35.44622601,35.27163719,11.05386762,65.22171264,75.39151462,-10.16980197,-13.48931909,BULLISH ONE WHITE SOLDIER,2022-03-30,9,32.32,31.4,,BUY,7,0.7777777778,32.54,2022-03-31 0:00:00,100,BUY,32.54,2022-03-31,12,7,0,0,0,0,2022-04-08 18:35:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-3.990963855,-2.34688755,-3.858462212,-5.848393574,10.86298003,0.2008032129,-2.34688755,5.979143734,4.191767068,0,0,0,2022-04-08 18:54:00+00:00,2,0,0,61b69ac6471540e0a2502ea51963219c
604,TQQQ,2022-04-12 15:30:00+00:00,120,BUY,-0.818114386,,2,49.93,49.76,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-17.82313776,SQQQ,SELL,-0.09620459671,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,50.16,48.16,51.502,56.33538462,49.4815,49.52318333,-0.04168333333,3.63441905,46.52558095,43.45892626,36.96735178,31.91903026,25.57524494,6.34378532,24.80439713,BEARISH ONE BLACK CROW,2022-03-30,9,,62.54,60.69,SELL,43,4.777777778,60.29,2022-03-31 0:00:00,100,SELL,60.29,2022-03-31,12,43,0,0,0,0,2022-04-12 13:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.675249169,5.845099668,12.68299243,1.744186047,-3.368133354,-0.4775747508,5.845099668,36.95666214,-4.15282392,0,0,0,2022-04-12 14:30:00+00:00,0,0,0,b6f373952a96467d91094eceb5c65afb
606,SQQQ,2022-04-12 16:14:00+00:00,164,BUY,-0.7842396747,,2,38.95,38.8925,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",8.719077833,TQQQ,,-21.15426184,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,38.17,39.84,37.458,34.74,38.617,38.54058333,0.07641666667,2.723773995,35.44622601,41.11184943,21.21335256,70.52059245,75.39151462,-4.870922167,-6.460836066,BULLISH ONE WHITE SOLDIER,2022-03-30,9,32.32,31.4,,BUY,7,0.7777777778,32.54,2022-03-31 0:00:00,100,BUY,32.54,2022-03-31,12,7,0,0,0,0,2022-04-12 14:36:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.233935743,-1.731927711,-0.8694416219,-5.848393574,21.13877196,1.957831325,-1.731927711,6.390395921,4.191767068,0,0,0,2022-04-12 15:30:00+00:00,0,0,0,d754a3ca3b2a4747b63c3db58bbc8ce1
